Movie_title,Movie_title-href,Title,Director_1,Director_2,Actor_1,Actor_2,Actor_3,writer_1,writer_2,plot_Keyword_1,Plot_keyWord_2,plot_keyword_3,Genre_1,Genre_2,Genre_3,Production_Company_1,Production_Company_2,production_company_3,Release_month,Certificate_link,Certificate_link-href,Certificate,award_link,award_link-href,Award_1,Number_of_IMDB_user_reviews,Number_of_IMDB_critic_reviews,Number_of_IMBb_ratings,IMDb_score,Award_1_status,award_2,Award_2_status,Popularity,total_award_nomination,Country,language_1,language_2,film_location_1
Tickled,http://www.imdb.com/title/tt5278506/?ref_=adv_li_tt,Tickled�(2016),David Farrier,Dylan Reeve,David Farrier,Marko Realmonte,Marko Realmonte,David Farrier,Dylan Reeve,tickling,hidden camera,investigative journalism,tickling,hidden camera,1 video,A Ticklish Tale,Fumes Production,Horseshoe Films,17 June 2016 (USA),null,,,,,,26 user,88 critic,7.6,"8,540",,,,null,See more awards��,New Zealand,English,null,"Los Angeles, California, USA"
The Act of Killing,http://www.imdb.com/title/tt2375605/?ref_=adv_li_tt,The Act of Killing�(2012),Joshua Oppenheimer,Anonymous,Anwar Congo,Syamsul Arifin,Syamsul Arifin,Anwar Congo,Herman Koto,musical number,death squad,Crime,musical number,death squad,1 video,Final Cut for Real,Piraya Film A/S,Novaya Zemlya,Crime,,,,See more awards,http://www.imdb.com/title/tt2375605/awards?ref_=tt_awd,"Academy Awards, USA
13th,http://www.imdb.com/title/tt5895028/?ref_=adv_li_tt,13th�(2016),Ava DuVernay,null,Spencer Averick,Cory Booker,Cory Booker,Spencer Averick,Ava DuVernay,prison,civil rights,History,prison,civil rights,1 video,Kandoo Films,null,null,History,,,,See more awards,http://www.imdb.com/title/tt5895028/awards?ref_=tt_awd,"Academy Awards, USA
Kevin Hart: What Now?,http://www.imdb.com/title/tt4669186/?ref_=adv_li_tt,Kevin Hart: What Now?�(2016),Leslie Small,Tim Story,Kevin Hart,Halle Berry,Halle Berry,Kevin Hart,Joey Wells,reenactment,scene during end credits,rape joke,reenactment,scene during end credits,14 videos,Hartbeat Productions,Universal Pictures,null,14 October 2016 (USA),,,,null,,,27 user,31 critic,5.8,"5,864",,,,"4,965
I Am Not Your Negro,http://www.imdb.com/title/tt5804038/?ref_=adv_li_tt,I Am Not Your Negro�(2016),Raoul Peck,null,James Baldwin,Harry Belafonte,Harry Belafonte,James Baldwin,Raoul Peck,racism,martin luther king,assassination,racism,martin luther king,2 videos,Velvet Film,null,null,null,,,,See more awards,http://www.imdb.com/title/tt5804038/awards?ref_=tt_awd,"Academy Awards, USA
Step,http://www.imdb.com/title/tt5758404/?ref_=adv_li_tt,Step�(2017),Amanda Lipitz,null,Paula Dofat,Cori Grainger,Cori Grainger,Paula Dofat,Blessin Giraldo,null,null,null,Documentary,null,5 videos,Impact Partners,Stick Figure Productions,null,null,,,,See more awards,http://www.imdb.com/title/tt5758404/awards?ref_=tt_awd,"AFI Docs Festival
Amy,http://www.imdb.com/title/tt2870648/?ref_=adv_li_tt,Amy�(2015),Asif Kapadia,null,Amy Winehouse,Mark Ronson,Mark Ronson,Amy Winehouse,Mitch Winehouse,drugs,montage,Music,drugs,montage,12 videos,Film4,On The Corner Films,null,Music,See more,http://www.imdb.com/title/tt2870648/taglines?ref_=tt_stry_tg,null,,,,116 user,245 critic,7.8,"37,222",,,,null,"Another
Nobody Speak: Trials of the Free Press,http://www.imdb.com/title/tt6333064/?ref_=adv_li_tt,Nobody Speak: Trials of the Free Press�(2017),Brian Knappenberger,null,Brian Knappenberger,Donald J. Trump,Donald J. Trump,Brian Knappenberger,null,gawker,first amendment,sex tape,gawker,first amendment,1 video,Luminant Media,Submarine,null,null,See more,http://www.imdb.com/title/tt6333064/releaseinfo?ref_=tt_dt_dt,null,,,,25 user,15 critic,6.5,"1,664",,,,null,See more awards��,English,See more,null,company contact information
David Lynch: The Art Life,http://www.imdb.com/title/tt1691152/?ref_=adv_li_tt,David Lynch: The Art Life�(2016),Jon Nguyen,Rick Barnes,David Lynch,Hideout Films,Hideout Films,David Lynch,null,artist,family relationships,reference to bob dylan,artist,family relationships,1 video,Absurda,Duck Diver Films,Hideout Films,20 April 2017 (Denmark),null,,,,,,3 user,74 critic,7.2,"1,638",,,,null,See more awards��,USA,English,null,"Hollywood Hills, Los Angeles, California, USA"
David Lynch: The Art Life,http://www.imdb.com/title/tt1691152/?ref_=adv_li_tt,David Lynch: The Art Life�(2016),Jon Nguyen,Rick Barnes,David Lynch,Hideout Films,Hideout Films,David Lynch,null,artist,family relationships,reference to bob dylan,artist,family relationships,1 video,Absurda,Duck Diver Films,Hideout Films,20 April 2017 (Denmark),null,,,,,,3 user,74 critic,7.2,"1,638",,,,null,See more awards��,USA,English,null,"Hollywood Hills, Los Angeles, California, USA"
Blackfish,http://www.imdb.com/title/tt2545118/?ref_=adv_li_tt,Blackfish�(2013),Gabriela Cowperthwaite,null,Gabriela Cowperthwaite,Samantha Berg,Samantha Berg,Gabriela Cowperthwaite,Eli B. Despres,whale,trainer,death,whale,trainer,1 video,Manny O Productions,null,null,18 October 2013 (Iceland),null,,,,,,174 user,195 critic,8.1,"50,754",,,,null,"Another
The Wolfpack,http://www.imdb.com/title/tt2415458/?ref_=adv_li_tt,The Wolfpack�(2015),Crystal Moselle,null,Bhagavan Angulo,Jagadisa Angulo,Jagadisa Angulo,Bhagavan Angulo,Govinda Angulo,costume,apartment,hare krishna,costume,apartment,1 video,Candescent Films,Kotva Films,Verisimilitude,10 July 2015 (USA),,,,See more awards,http://www.imdb.com/title/tt2415458/awards?ref_=tt_awd,"Athens International Film Festival
Whose Streets?,http://www.imdb.com/title/tt6176928/?ref_=adv_li_tt,Whose Streets?�(2017),Sabaah Folayan,Damon Davis,Brittany Ferrell,Kayla Reed,Kayla Reed,Brittany Ferrell,Tef Poe,year 2014,policing,riot,year 2014,policing,2 videos,Magnolia Pictures,null,null,null,,,,See more awards,http://www.imdb.com/title/tt6176928/awards?ref_=tt_awd,"Cleveland International Film Festival
David Lynch: The Art Life,http://www.imdb.com/title/tt1691152/?ref_=adv_li_tt,David Lynch: The Art Life�(2016),Jon Nguyen,Rick Barnes,David Lynch,Hideout Films,Hideout Films,David Lynch,null,artist,family relationships,reference to bob dylan,artist,family relationships,1 video,Absurda,Duck Diver Films,Hideout Films,20 April 2017 (Denmark),,,,See more awards,http://www.imdb.com/title/tt1691152/awards?ref_=tt_awd,"London Film Festival
David Lynch: The Art Life,http://www.imdb.com/title/tt1691152/?ref_=adv_li_tt,David Lynch: The Art Life�(2016),Jon Nguyen,Rick Barnes,David Lynch,Hideout Films,Hideout Films,David Lynch,null,artist,family relationships,reference to bob dylan,artist,family relationships,1 video,Absurda,Duck Diver Films,Hideout Films,20 April 2017 (Denmark),,,,See more awards,http://www.imdb.com/title/tt1691152/awards?ref_=tt_awd,"London Film Festival
Cartel Land,http://www.imdb.com/title/tt4126304/?ref_=adv_li_tt,Cartel Land�(2015),Matthew Heineman,null,Tim Nailer Foley,Paco Valencia,Paco Valencia,Tim Nailer Foley,Jos� Manuel 'El Doctor' Mireles,drugs,mexico,arizona,drugs,mexico,1 video,A&E IndieFilms,Our Time Projects,"Documentary Group, The",null,null,,,,,,39 user,106 critic,7.4,"14,324",,,,null,"Another
Long Strange Trip,http://www.imdb.com/title/tt4143508/?ref_=adv_li_tt,Long Strange Trip�(2017),Amir Bar-Lev,null,John Perry Barlow,Sam Cutler,Sam Cutler,John Perry Barlow,Tom Constanten,null,null,null,Documentary,null,2 videos,Amazon Studios,Double E Pictures,Sikelia Productions,null,null,,,,,,10 user,8 critic,8.2,515,,,,null,See more awards��,USA,English,null,company contact information
Searching for Sugar Man,http://www.imdb.com/title/tt2125608/?ref_=adv_li_tt,Searching for Sugar Man�(2012),Malik Bendjelloul,null,Malik Bendjelloul,Dennis Coffey,Dennis Coffey,Malik Bendjelloul,Stephen 'Sugar' Segerman,1970s,south africa,Music,1970s,south africa,1 video,Red Box Films,Passion Pictures,Canfield Pictures,Music,null,,,,,,173 user,258 critic,8.2,"52,908",,,,null,"Another
I Called Him Morgan,http://www.imdb.com/title/tt4170344/?ref_=adv_li_tt,I Called Him Morgan�(2016),Kasper Collin,null,Kasper Collin,Wayne Shorter,Wayne Shorter,Kasper Collin,null,null,null,History,Documentary,Drama,44 news articles,Kasper Collin Produktion,Sveriges Television (SVT),Film i V�st,History,See all certifications,http://www.imdb.com/title/tt4170344/parentalguide?ref_=tt_stry_pg#certification,Singapore:R21  / Sweden:Btl,,,,5 user,103 critic,7.4,223,,,,null,See more awards��,Sweden,See all certifications,null,null
I Called Him Morgan,http://www.imdb.com/title/tt4170344/?ref_=adv_li_tt,I Called Him Morgan�(2016),Kasper Collin,null,Kasper Collin,Wayne Shorter,Wayne Shorter,Kasper Collin,null,null,null,History,Documentary,Drama,44 news articles,Kasper Collin Produktion,Sveriges Television (SVT),Film i V�st,History,See all certifications,http://www.imdb.com/title/tt4170344/parentalguide?ref_=tt_stry_pg#certification,Singapore:R21  / Sweden:Btl,,,,5 user,103 critic,7.4,223,,,,null,See more awards��,Sweden,See all certifications,null,null
The Beatles: Eight Days a Week - The Touring Years,http://www.imdb.com/title/tt2531318/?ref_=adv_li_tt,The Beatles: Eight Days a Week - The Touring Years�(2016),Ron Howard,null,Mark Monroe,John Lennon,John Lennon,Mark Monroe,P.G. Morgan,the beatles,interview,press conference,the beatles,interview,1 video,Apple Corps,Apple Corps,Diamond Docs,16 September 2016 (USA),null,,,,,,49 user,97 critic,7.9,"6,450",,,,null,"Another
Whose Streets?,http://www.imdb.com/title/tt6176928/?ref_=adv_li_tt,Whose Streets?�(2017),Sabaah Folayan,Damon Davis,Brittany Ferrell,Kayla Reed,Kayla Reed,Brittany Ferrell,Tef Poe,year 2014,policing,riot,year 2014,policing,2 videos,Magnolia Pictures,null,null,null,null,,,,,,10 critic,null,2.8,240,,,,null,See more awards��,USA,English,English,"Ferguson, Missouri, USA"
The Salt of the Earth,http://www.imdb.com/title/tt3674140/?ref_=adv_li_tt,The Salt of the Earth�(2014),Juliano Ribeiro Salgado,Wim Wenders,Wim Wenders,L�lia Wanick Salgado,L�lia Wanick Salgado,Wim Wenders,Juliano Ribeiro Salgado,humanity,starvation,History,humanity,starvation,3 videos,Decia Films,Amazonas Images,Solares Fondazione delle arti,History,,,,See more awards,http://www.imdb.com/title/tt3674140/awards?ref_=tt_awd,"Academy Awards, USA
Amy,http://www.imdb.com/title/tt2870648/?ref_=adv_li_tt,Amy�(2015),Asif Kapadia,null,Amy Winehouse,Mark Ronson,Mark Ronson,Amy Winehouse,Mitch Winehouse,drugs,montage,Music,drugs,montage,12 videos,Film4,On The Corner Films,null,Music,,,,See more awards,http://www.imdb.com/title/tt2870648/awards?ref_=tt_awd,"Academy Awards, USA
Searching for Sugar Man,http://www.imdb.com/title/tt2125608/?ref_=adv_li_tt,Searching for Sugar Man�(2012),Malik Bendjelloul,null,Malik Bendjelloul,Dennis Coffey,Dennis Coffey,Malik Bendjelloul,Stephen 'Sugar' Segerman,1970s,south africa,Music,1970s,south africa,1 video,Red Box Films,Passion Pictures,Canfield Pictures,Music,,,,See more awards,http://www.imdb.com/title/tt2125608/awards?ref_=tt_awd,"Academy Awards, USA
One Direction: This Is Us,http://www.imdb.com/title/tt2515086/?ref_=adv_li_tt,One Direction: This Is Us�(2013),Morgan Spurlock,null,Liam Payne,Zayn Malik,Zayn Malik,Liam Payne,Harry Styles,concert footage,3 dimensional,englishman abroad,concert footage,3 dimensional,3 videos,Fulwell 73,Syco Entertainment,TriStar Pictures,30 August 2013 (USA),,,,See more awards,http://www.imdb.com/title/tt2515086/awards?ref_=tt_awd,"Phoenix Film Critics Society Awards
Zero Days,http://www.imdb.com/title/tt5446858/?ref_=adv_li_tt,Zero Days�(2016),Alex Gibney,null,Alex Gibney,Eric Chien,Eric Chien,Alex Gibney,null,iran,cyber attack,computer worm,iran,cyber attack,2 videos,Jigsaw Productions,Participant Media,null,null,,,,See more awards,http://www.imdb.com/title/tt5446858/awards?ref_=tt_awd,"Berlin International Film Festival
Blackfish,http://www.imdb.com/title/tt2545118/?ref_=adv_li_tt,Blackfish�(2013),Gabriela Cowperthwaite,null,Gabriela Cowperthwaite,Samantha Berg,Samantha Berg,Gabriela Cowperthwaite,Eli B. Despres,whale,trainer,death,whale,trainer,1 video,Manny O Productions,null,null,18 October 2013 (Iceland),,,,See more awards,http://www.imdb.com/title/tt2545118/awards?ref_=tt_awd,"BAFTA Awards
Where to Invade Next,http://www.imdb.com/title/tt4897822/?ref_=adv_li_tt,Where to Invade Next�(2015),Michael Moore,null,Michael Moore,Christina Fancelli,Christina Fancelli,Michael Moore,null,norway,tunisia,italy,norway,tunisia,2 videos,Dog Eat Dog Films,IMG Films,null,null,See more,http://www.imdb.com/title/tt4897822/taglines?ref_=tt_stry_tg,null,,,,118 user,191 critic,7.6,"16,845",,,,null,See more awards��,USA,See more,Italian,USA
I Called Him Morgan,http://www.imdb.com/title/tt4170344/?ref_=adv_li_tt,I Called Him Morgan�(2016),Kasper Collin,null,Kasper Collin,Wayne Shorter,Wayne Shorter,Kasper Collin,null,null,null,History,Documentary,Drama,44 news articles,Kasper Collin Produktion,Sveriges Television (SVT),Film i V�st,History,,,,See more awards,http://www.imdb.com/title/tt4170344/awards?ref_=tt_awd,"Guild of Music Supervisors Awards
I Called Him Morgan,http://www.imdb.com/title/tt4170344/?ref_=adv_li_tt,I Called Him Morgan�(2016),Kasper Collin,null,Kasper Collin,Wayne Shorter,Wayne Shorter,Kasper Collin,null,null,null,History,Documentary,Drama,44 news articles,Kasper Collin Produktion,Sveriges Television (SVT),Film i V�st,History,,,,See more awards,http://www.imdb.com/title/tt4170344/awards?ref_=tt_awd,"Guild of Music Supervisors Awards
The Wolfpack,http://www.imdb.com/title/tt2415458/?ref_=adv_li_tt,The Wolfpack�(2015),Crystal Moselle,null,Bhagavan Angulo,Jagadisa Angulo,Jagadisa Angulo,Bhagavan Angulo,Govinda Angulo,costume,apartment,hare krishna,costume,apartment,1 video,Candescent Films,Kotva Films,Verisimilitude,10 July 2015 (USA),null,,,,,,26 user,141 critic,7,"9,454",,,,null,See more awards��,USA,English,null,"Manhattan, New York City, New York, USA"
